destination,people,origin
121031408,30,121031408
121031409,80,121031408
121031410,39,121031408
121031411,40,121031408
121031412,84,121031408
121041413,26,121031408
121041414,136,121031408
121041415,51,121031408
121041416,74,121031408
121041417,540,121031408
122011418,13,121031408
122011419,23,121031408
122021420,4,121031408
122021421,6,121031408
122021423,29,121031408
122031424,4,121031408
122031425,9,121031408
122031426,32,121031408
122031427,18,121031408
122031428,102,121031408
122031429,48,121031408
122031430,14,121031408
122031431,12,121031408
122031432,5,121031408
123021440,2,121031408
123021440,0,121031408
124031462,5,121031408
124031464,2,121031408
124041466,2,121031408
124051471,3,121031408
125011472,15,121031408
125011473,67,121031408
125011474,19,121031408
125011474,1,121031408
125021476,1,121031408
125021476,0,121031408
125021476,2,121031408
125021477,26,121031408
125031479,7,121031408
125031480,2,121031408
125031480,0,121031408
125031481,0,121031408
125031481,2,121031408
125031482,3,121031408
125031485,2,121031408
125031486,12,121031408
125031487,2,121031408
125041488,8,121031408
125041489,12,121031408
125041489,3,121031408
125041490,3,121031408
125041491,31,121031408
125041491,12,121031408
125041492,5,121031408
125041492,53,121031408
125041493,2,121031408
126011495,14,121031408
126011495,5,121031408
126011496,12,121031408
126021497,0,121031408
126021497,2,121031408
126021497,13,121031408
126021498,6,121031408
126021498,14,121031408
126021499,15,121031408
126021500,322,121031408
126021501,96,121031408
126021502,25,121031408
126021503,16,121031408
127021517,2,121031408
127021521,3,121031408
127031523,9,121031408
127031525,12,121031408
128011527,2,121031408
128011530,2,121031408
128021532,4,121031408
197979799,2,121031408
199999499,216,121031408
101031016,0,121031408
102011032,0,121031408
102021056,0,121031408
102021057,0,121031408
103041077,0,121031408
106011107,0,121031408
106011107,0,121031408
106011107,0,121031408
106011110,0,121031408
106011113,0,121031408
108041163,0,121031408
111011212,0,121031408
111021215,0,121031408
111031230,0,121031408
111031231,0,121031408
114021287,0,121031408
114021289,0,121031408
115011290,0,121031408
115011291,0,121031408
115011292,0,121031408
115011296,0,121031408
116011303,0,121031408
116011306,0,121031408
116011307,0,121031408
116011307,0,121031408
116011308,0,121031408
116011308,0,121031408
116021309,0,121031408
116021310,0,121031408
116021312,0,121031408
116021312,0,121031408
116031314,0,121031408
116031318,0,121031408
117011320,0,121031408
117011321,0,121031408
117011322,1,121031408
117011323,0,121031408
117011324,0,121031408
117011325,0,121031408
117011325,0,121031408
117011325,0,121031408
117021326,0,121031408
117021327,0,121031408
117021328,0,121031408
117021328,0,121031408
117031329,1,121031408
117031330,1,121031408
117031331,0,121031408
117031332,0,121031408
117031332,0,121031408
117031333,1,121031408
117031334,3,121031408
117031335,1,121031408
117031336,1,121031408
117031337,44,121031408
117031338,0,121031408
118011339,0,121031408
118011341,0,121031408
118011343,0,121031408
118011345,0,121031408
118011345,0,121031408
118011346,0,121031408
118011347,0,121031408
118021349,0,121031408
118021350,0,121031408
118021351,0,121031408
118021352,0,121031408
119011353,0,121031408
119011354,0,121031408
119011355,0,121031408
119011355,0,121031408
119011356,0,121031408
119011357,0,121031408
119011357,0,121031408
119011359,0,121031408
119021363,0,121031408
119021364,0,121031408
119021364,0,121031408
119021366,0,121031408
119021366,0,121031408
119031368,0,121031408
119041378,0,121031408
119041378,0,121031408
119041380,0,121031408
119041381,0,121031408
120011383,0,121031408
120011384,1,121031408
120011385,0,121031408
120011386,0,121031408
120021387,0,121031408
120021388,0,121031408
120021389,0,121031408
120031390,0,121031408
120031391,0,121031408
120031391,0,121031408
120031392,0,121031408
120031393,0,121031408
120031393,0,121031408
120031393,0,121031408
120031394,0,121031408
120031396,0,121031408
120031397,0,121031408
120031397,0,121031408
120031397,0,121031408
121011398,14,121031408
121011399,0,121031408
121011399,0,121031408
121011399,0,121031408
121011400,3,121031408
121011401,0,121031408
121011401,0,121031408
121011401,8,121031408
121011402,3,121031408
121021403,0,121031408
121021404,0,121031408
121021405,2,121031408
121021406,0,121031408
121031407,3,121031408
121031408,30,121031408
121031408,0,121031408
121031409,1,121031408
121031410,0,121031408
121031411,0,121031408
121031412,1,121031408
121041413,0,121031408
121041414,2,121031408
121041415,1,121031408
121041416,1,121031408
121041417,11,121031408
122011418,0,121031408
122011419,0,121031408
122021420,0,121031408
122021421,0,121031408
122021423,0,121031408
122031424,0,121031408
122031425,0,121031408
122031426,0,121031408
122031427,0,121031408
122031428,2,121031408
122031429,0,121031408
122031430,0,121031408
122031431,0,121031408
122031432,0,121031408
123021440,0,121031408
123021440,0,121031408
124031462,0,121031408
124031464,0,121031408
124041466,0,121031408
124051471,0,121031408
125011472,0,121031408
125011473,1,121031408
125011474,0,121031408
125011474,0,121031408
125021476,0,121031408
125021476,0,121031408
125021476,0,121031408
125021477,0,121031408
125031479,0,121031408
125031480,0,121031408
125031480,0,121031408
125031481,0,121031408
125031481,0,121031408
125031482,0,121031408
125031485,0,121031408
125031486,0,121031408
125031487,0,121031408
125041488,0,121031408
125041489,0,121031408
125041489,0,121031408
125041490,0,121031408
125041491,0,121031408
125041491,0,121031408
125041492,0,121031408
125041492,1,121031408
125041493,0,121031408
126011495,0,121031408
126011495,0,121031408
126011496,0,121031408
126021497,0,121031408
126021497,0,121031408
126021497,0,121031408
126021498,0,121031408
126021498,0,121031408
126021499,0,121031408
126021500,6,121031408
126021501,1,121031408
126021502,0,121031408
126021503,0,121031408
127021517,0,121031408
127021521,0,121031408
127031523,0,121031408
127031525,0,121031408
128011527,0,121031408
128011530,0,121031408
128021532,0,121031408
197979799,0,121031408
199999499,4,121031408
102011030,4,121031409
102011030,0,121031409
102011032,19,121031409
102011033,3,121031409
102011042,3,121031409
102021046,3,121031409
102021048,3,121031409
102021053,3,121031409
102021055,3,121031409
103031071,3,121031409
104021084,3,121031409
106011107,2,121031409
106011107,0,121031409
106011107,2,121031409
106031125,0,121031409
106031125,2,121031409
107041144,3,121031409
108051167,3,121031409
110011187,1,121031409
110011187,1,121031409
110011187,0,121031409
111021218,3,121031409
111031223,1,121031409
111031223,2,121031409
111031231,6,121031409
114011276,3,121031409
114021284,3,121031409
114021286,3,121031409
115011290,4,121031409
115011291,48,121031409
115011292,20,121031409
115011293,9,121031409
115011296,10,121031409
115021297,0,121031409
115021297,1,121031409
115021297,4,121031409
115031300,5,121031409
115041301,4,121031409
115041301,0,121031409
115041302,3,121031409
116011303,17,121031409
116011304,3,121031409
116011305,3,121031409
116011306,3,121031409
116011307,16,121031409
116011307,0,121031409
116011308,8,121031409
116011308,0,121031409
116021311,3,121031409
116021312,2,121031409
116021312,0,121031409
116031314,3,121031409
116031317,3,121031409
116031318,11,121031409
116031319,7,121031409
117011320,7,121031409
117011321,8,121031409
117011322,34,121031409
117011323,5,121031409
117011324,3,121031409
117011325,11,121031409
117011325,0,121031409
117011325,6,121031409
117021326,11,121031409
117021327,5,121031409
117031329,26,121031409
117031330,28,121031409
117031331,12,121031409
117031332,20,121031409
117031332,32,121031409
117031333,23,121031409
117031334,99,121031409
117031335,36,121031409
117031336,63,121031409
117031337,1328,121031409
117031338,28,121031409
118011339,3,121031409
118011340,3,121031409
118011341,19,121031409
118011343,16,121031409
118011345,6,121031409
118011345,4,121031409
118011346,4,121031409
118021349,25,121031409
118021350,5,121031409
118021351,4,121031409
118021352,23,121031409
119011353,7,121031409
119011355,4,121031409
119011355,0,121031409
119011356,7,121031409
119011357,4,121031409
119011357,0,121031409
119011361,4,121031409
119021363,4,121031409
119021367,3,121031409
119031369,4,121031409
119041378,1,121031409
119041378,1,121031409
120011383,6,121031409
120011384,60,121031409
120011385,7,121031409
120021387,10,121031409
120021388,10,121031409
120021389,3,121031409
120031390,7,121031409
120031391,5,121031409
120031391,28,121031409
120031392,6,121031409
120031393,0,121031409
120031393,2,121031409
120031393,0,121031409
120031394,3,121031409
120031395,3,121031409
120031396,27,121031409
120031397,2,121031409
120031397,0,121031409
120031397,18,121031409
121011398,350,121031409
121011399,2,121031409
121011399,0,121031409
121011399,6,121031409
121011400,109,121031409
121011401,7,121031409
121011401,7,121031409
121011401,249,121031409
121011402,54,121031409
121021403,10,121031409
121021404,8,121031409
121021405,185,121031409
121021406,29,121031409
121031407,193,121031409
121031408,105,121031409
121031408,2,121031409
121031409,1229,121031409
121031410,147,121031409
121031411,124,121031409
121031412,131,121031409
121041413,8,121031409
121041414,51,121031409
121041415,24,121031409
121041416,33,121031409
121041417,334,121031409
122011418,3,121031409
122011419,9,121031409
122021420,4,121031409
122021421,5,121031409
122021422,3,121031409
122021423,36,121031409
122031424,3,121031409
122031425,3,121031409
122031426,18,121031409
122031427,10,121031409
122031428,107,121031409
122031429,23,121031409
122031430,9,121031409
122031431,3,121031409
122031432,24,121031409
123021437,3,121031409
123021443,3,121031409
124011450,3,121031409
124011452,3,121031409
124011454,3,121031409
124031458,4,121031409
124031462,3,121031409
124031464,3,121031409
124041466,3,121031409
124041468,0,121031409
124041468,2,121031409
125011472,15,121031409
125011473,59,121031409
125011474,24,121031409
125011474,1,121031409
125021476,1,121031409
125021476,1,121031409
125021476,3,121031409
125021477,47,121031409
125021478,2,121031409
125021478,0,121031409
125031481,0,121031409
125031481,5,121031409
125031483,5,121031409
125031485,3,121031409
125031486,14,121031409
125031487,3,121031409
125041488,7,121031409
125041489,8,121031409
125041489,2,121031409
125041490,11,121031409
125041491,31,121031409
125041491,13,121031409
125041492,5,121031409
125041492,55,121031409
126011495,16,121031409
126011495,5,121031409
126011496,28,121031409
126021497,0,121031409
126021497,4,121031409
126021497,26,121031409
126021498,8,121031409
126021498,19,121031409
126021499,18,121031409
126021500,455,121031409
126021501,100,121031409
126021502,41,121031409
126021503,29,121031409
127011506,2,121031409
127011506,0,121031409
127021513,3,121031409
127021515,4,121031409
127021519,9,121031409
127021520,3,121031409
127021521,16,121031409
127031523,5,121031409
127031525,11,121031409
128011531,5,121031409
128021534,4,121031409
128021538,10,121031409
199999499,152,121031409
102011030,4,121031410
102011030,0,121031410
102011031,3,121031410
102011032,13,121031410
103031072,3,121031410
103041077,3,121031410
104011080,3,121031410
104011082,3,121031410
106011110,4,121031410
108041164,3,121031410
108041165,3,121031410
111031227,3,121031410
113031268,3,121031410
113031270,3,121031410
115011290,11,121031410
115011291,52,121031410
115011292,22,121031410
115011293,9,121031410
115011296,12,121031410
115021297,0,121031410
115021297,1,121031410
115021297,6,121031410
115021298,4,121031410
115041301,2,121031410
115041301,0,121031410
115041302,6,121031410
116011303,26,121031410
116011305,4,121031410
116011307,25,121031410
116011307,0,121031410
116011308,2,121031410
116011308,0,121031410
116021310,4,121031410
116021312,4,121031410
116021312,0,121031410
116031316,3,121031410
116031318,18,121031410
116031319,3,121031410
117011320,13,121031410
117011321,11,121031410
117011322,41,121031410
117011323,6,121031410
117011324,6,121031410
117011325,8,121031410
117011325,0,121031410
117011325,4,121031410
117021326,6,121031410
117021327,10,121031410
117021328,7,121031410
117021328,0,121031410
117031329,41,121031410
117031330,41,121031410
117031331,22,121031410
117031332,16,121031410
117031332,26,121031410
117031333,25,121031410
117031334,105,121031410
117031335,45,121031410
117031336,67,121031410
117031337,1343,121031410
117031338,43,121031410
118011339,7,121031410
118011341,35,121031410
118011343,18,121031410
118011344,3,121031410
118011345,6,121031410
118011345,4,121031410
118011346,6,121031410
118011347,11,121031410
118021349,26,121031410
118021351,3,121031410
118021352,23,121031410
119011353,23,121031410
119011354,3,121031410
119011355,4,121031410
119011355,0,121031410
119011356,17,121031410
119011357,4,121031410
119011357,0,121031410
119011359,3,121031410
119011360,3,121031410
119021364,8,121031410
119021364,0,121031410
119021366,1,121031410
119021366,1,121031410
119031368,3,121031410
119041375,3,121031410
119041378,3,121031410
119041378,3,121031410
119041381,3,121031410
120011383,9,121031410
120011384,51,121031410
120011385,6,121031410
120011386,3,121031410
120021387,16,121031410
120021388,15,121031410
120021389,9,121031410
120031390,5,121031410
120031391,3,121031410
120031391,14,121031410
120031394,3,121031410
120031395,6,121031410
120031396,17,121031410
120031397,1,121031410
120031397,0,121031410
120031397,14,121031410
121011398,444,121031410
121011399,8,121031410
121011399,0,121031410
121011399,20,121031410
121011400,104,121031410
121011401,7,121031410
121011401,7,121031410
121011401,246,121031410
121011402,79,121031410
121021403,14,121031410
121021404,3,121031410
121021405,260,121031410
121021406,31,121031410
121031407,231,121031410
121031408,159,121031410
121031408,3,121031410
121031409,161,121031410
121031410,1753,121031410
121031411,94,121031410
121031412,95,121031410
121041413,13,121031410
121041414,79,121031410
121041415,31,121031410
121041416,40,121031410
121041417,402,121031410
122011418,14,121031410
122011419,28,121031410
122021420,11,121031410
122021421,11,121031410
122021422,14,121031410
122021423,110,121031410
122031424,3,121031410
122031425,11,121031410
122031426,29,121031410
122031427,9,121031410
122031428,231,121031410
122031429,75,121031410
122031430,6,121031410
122031431,16,121031410
122031432,76,121031410
123011435,4,121031410
123021437,3,121031410
123021440,8,121031410
123021440,1,121031410
123021443,3,121031410
123031447,0,121031410
123031447,3,121031410
124011450,3,121031410
124031462,4,121031410
124051471,3,121031410
125011472,20,121031410
125011473,68,121031410
125011474,30,121031410
125011474,1,121031410
125021476,0,121031410
125021476,0,121031410
125021476,1,121031410
125021477,26,121031410
125021478,2,121031410
125021478,0,121031410
125031479,6,121031410
125031480,2,121031410
125031480,0,121031410
125031481,0,121031410
125031481,9,121031410
125031486,13,121031410
125031487,3,121031410
125041488,4,121031410
125041489,7,121031410
125041489,2,121031410
125041490,4,121031410
125041491,18,121031410
125041491,7,121031410
125041492,5,121031410
125041492,60,121031410
125041493,3,121031410
125041494,2,121031410
125041494,0,121031410
126011495,14,121031410
126011495,4,121031410
126011496,21,121031410
126021497,0,121031410
126021497,3,121031410
126021497,17,121031410
126021498,9,121031410
126021498,21,121031410
126021499,14,121031410
126021500,362,121031410
126021501,104,121031410
126021502,30,121031410
126021503,13,121031410
127011505,3,121031410
127021510,3,121031410
127021511,3,121031410
127021515,7,121031410
127021519,4,121031410
127021521,3,121031410
127031523,6,121031410
127031525,10,121031410
128011531,3,121031410
199999499,192,121031410
101031016,3,121031411
102011030,5,121031411
102011030,0,121031411
102011031,3,121031411
102011032,8,121031411
102011033,3,121031411
102011037,3,121031411
102011040,4,121031411
102011041,3,121031411
102011041,0,121031411
102011042,3,121031411
102011043,5,121031411
102021055,5,121031411
102021056,3,121031411
106011109,3,121031411
106011113,3,121031411
106031125,0,121031411
106031125,3,121031411
107041146,3,121031411
110011187,1,121031411
110011187,1,121031411
110011187,0,121031411
111031225,3,121031411
111031227,3,121031411
111031229,3,121031411
111031231,3,121031411
113031270,4,121031411
113031271,0,121031411
113031271,0,121031411
113031271,1,121031411
113031271,1,121031411
114021284,3,121031411
115011290,5,121031411
115011291,48,121031411
115011292,27,121031411
115011293,17,121031411
115011296,22,121031411
115021297,0,121031411
115021297,1,121031411
115021297,4,121031411
115021298,5,121031411
115041301,2,121031411
115041301,0,121031411
115041302,3,121031411
116011303,22,121031411
116011307,21,121031411
116011307,0,121031411
116011308,2,121031411
116011308,0,121031411
116021311,3,121031411
116031314,6,121031411
116031317,4,121031411
116031318,15,121031411
116031319,4,121031411
117011320,8,121031411
117011321,10,121031411
117011322,42,121031411
117011323,3,121031411
117011325,6,121031411
117011325,0,121031411
117011325,3,121031411
117021326,6,121031411
117021327,9,121031411
117021328,2,121031411
117021328,0,121031411
117031329,30,121031411
117031330,39,121031411
117031331,11,121031411
117031332,20,121031411
117031332,32,121031411
117031333,34,121031411
117031334,122,121031411
117031335,41,121031411
117031336,55,121031411
117031337,1339,121031411
117031338,21,121031411
118011341,12,121031411
118011343,9,121031411
118011345,7,121031411
118011345,6,121031411
118011346,3,121031411
118011347,5,121031411
118021349,11,121031411
118021350,3,121031411
118021351,4,121031411
118021352,16,121031411
119011353,7,121031411
119011355,2,121031411
119011355,0,121031411
119011356,3,121031411
119011359,3,121031411
119021363,3,121031411
119021364,3,121031411
119021364,0,121031411
119031368,3,121031411
119031373,1,121031411
119031373,1,121031411
119041378,1,121031411
119041378,1,121031411
119041381,4,121031411
120011383,11,121031411
120011384,51,121031411
120011385,10,121031411
120021387,15,121031411
120021388,6,121031411
120021389,4,121031411
120031390,12,121031411
120031391,4,121031411
120031391,24,121031411
120031392,5,121031411
120031396,21,121031411
120031397,1,121031411
120031397,0,121031411
120031397,16,121031411
121011398,295,121031411
121011399,6,121031411
121011399,0,121031411
121011399,15,121031411
121011400,86,121031411
121011401,7,121031411
121011401,7,121031411
121011401,236,121031411
121011402,37,121031411
121021403,37,121031411
121021404,7,121031411
121021405,368,121031411
121021406,78,121031411
121031407,196,121031411
121031408,103,121031411
121031408,2,121031411
121031409,212,121031411
121031410,170,121031411
121031411,1430,121031411
121031412,190,121031411
121041413,11,121031411
121041414,72,121031411
121041415,23,121031411
121041416,38,121031411
121041417,373,121031411
122011418,6,121031411
122011419,17,121031411
122021420,5,121031411
122021421,6,121031411
122021422,3,121031411
122021423,36,121031411
122031425,9,121031411
122031426,14,121031411
122031427,9,121031411
122031428,109,121031411
122031429,36,121031411
122031430,6,121031411
122031431,6,121031411
122031432,26,121031411
123021437,4,121031411
123021440,3,121031411
123021440,0,121031411
123021443,3,121031411
123031447,0,121031411
123031447,2,121031411
124031457,3,121031411
124031462,5,121031411
124031464,3,121031411
124041466,5,121031411
124051470,3,121031411
124051471,5,121031411
125011472,16,121031411
125011473,54,121031411
125011474,16,121031411
125011474,0,121031411
125021476,1,121031411
125021476,1,121031411
125021476,3,121031411
125021477,27,121031411
125021478,2,121031411
125021478,0,121031411
125031479,5,121031411
125031480,3,121031411
125031480,0,121031411
125031481,0,121031411
125031481,3,121031411
125031482,3,121031411
125031483,6,121031411
125031486,9,121031411
125031487,5,121031411
125041488,7,121031411
125041489,19,121031411
125041489,5,121031411
125041491,14,121031411
125041491,5,121031411
125041492,6,121031411
125041492,62,121031411
125041493,7,121031411
125041494,3,121031411
125041494,0,121031411
126011495,17,121031411
126011495,5,121031411
126011496,42,121031411
126021497,0,121031411
126021497,4,121031411
126021497,25,121031411
126021498,2,121031411
126021498,5,121031411
126021499,12,121031411
126021500,369,121031411
126021501,91,121031411
126021502,32,121031411
126021503,15,121031411
127021514,4,121031411
127021517,3,121031411
127021519,4,121031411
127021521,6,121031411
127031522,4,121031411
127031523,3,121031411
127031524,5,121031411
127031524,0,121031411
127031525,4,121031411
127031526,5,121031411
128011527,3,121031411
199999499,237,121031411
101031016,3,121031412
102011030,10,121031412
102011030,2,121031412
102011031,10,121031412
102011032,26,121031412
102011034,3,121031412
102011035,4,121031412
102011043,3,121031412
102021053,3,121031412
102021054,4,121031412
102021055,4,121031412
102021056,3,121031412
102021057,3,121031412
103011058,3,121031412
106011111,2,121031412
106011111,0,121031412
106021117,0,121031412
106021117,2,121031412
106031122,3,121031412
107041146,4,121031412
108041164,6,121031412
108041165,4,121031412
110011186,3,121031412
110021194,3,121031412
111031229,4,121031412
112021248,3,121031412
114011278,3,121031412
114011282,3,121031412
115011290,9,121031412
115011291,57,121031412
115011292,55,121031412
115011293,13,121031412
115011294,0,121031412
115011294,2,121031412
115011295,5,121031412
115011296,19,121031412
115021297,0,121031412
115021297,2,121031412
115021297,9,121031412
115021298,8,121031412
115041301,5,121031412
115041301,0,121031412
115041302,3,121031412
116011303,16,121031412
116011304,3,121031412
116011306,5,121031412
116011307,9,121031412
116011307,0,121031412
116011308,7,121031412
116011308,0,121031412
116021312,2,121031412
116021312,0,121031412
116031314,4,121031412
116031317,3,121031412
116031318,16,121031412
116031319,3,121031412
117011320,14,121031412
117011321,16,121031412
117011322,54,121031412
117011323,3,121031412
117011324,3,121031412
117011325,12,121031412
117011325,0,121031412
117011325,7,121031412
117021326,4,121031412
117021327,3,121031412
117021328,2,121031412
117021328,0,121031412
117031329,23,121031412
117031330,30,121031412
117031331,8,121031412
117031332,11,121031412
117031332,19,121031412
117031333,23,121031412
117031334,90,121031412
117031335,23,121031412
117031336,59,121031412
117031337,1333,121031412
117031338,28,121031412
118011341,12,121031412
118011343,8,121031412
118011344,3,121031412
118011345,7,121031412
118011345,5,121031412
118011346,8,121031412
118011347,3,121031412
118021348,6,121031412
118021349,17,121031412
118021350,3,121031412
118021352,22,121031412
119011353,12,121031412
119011355,4,121031412
119011355,0,121031412
119011356,8,121031412
119011357,2,121031412
119011357,0,121031412
119011358,3,121031412
119021364,2,121031412
119021364,0,121031412
119031370,0,121031412
119031370,2,121031412
119031372,5,121031412
119041378,1,121031412
119041378,1,121031412
120011384,48,121031412
120011385,3,121031412
120011386,5,121031412
120021387,3,121031412
120021388,17,121031412
120021389,11,121031412
120031390,3,121031412
120031391,4,121031412
120031391,20,121031412
120031392,3,121031412
120031395,3,121031412
120031396,22,121031412
120031397,1,121031412
120031397,0,121031412
120031397,13,121031412
121011398,297,121031412
121011399,4,121031412
121011399,0,121031412
121011399,10,121031412
121011400,111,121031412
121011401,7,121031412
121011401,7,121031412
121011401,246,121031412
121011402,56,121031412
121021403,65,121031412
121021404,6,121031412
121021405,527,121031412
121021406,106,121031412
121031407,129,121031412
121031408,98,121031412
121031408,2,121031412
121031409,156,121031412
121031410,118,121031412
121031411,213,121031412
121031412,1593,121031412
121041413,8,121031412
121041414,57,121031412
121041415,31,121031412
121041416,32,121031412
121041417,331,121031412
122011418,7,121031412
122011419,8,121031412
122021421,6,121031412
122021422,3,121031412
122021423,43,121031412
122031425,5,121031412
122031426,13,121031412
122031427,9,121031412
122031428,109,121031412
122031429,31,121031412
122031430,5,121031412
122031431,3,121031412
122031432,29,121031412
123021437,3,121031412
123021443,7,121031412
124031462,8,121031412
124031464,6,121031412
124041466,7,121031412
124041467,8,121031412
124051471,7,121031412
125011472,8,121031412
125011473,49,121031412
125011474,9,121031412
125011474,0,121031412
125021476,2,121031412
125021476,1,121031412
125021476,5,121031412
125021477,33,121031412
125021478,2,121031412
125021478,0,121031412
125031479,3,121031412
125031480,2,121031412
125031480,0,121031412
125031481,0,121031412
125031481,7,121031412
125031484,3,121031412
125031485,3,121031412
125031486,4,121031412
125041488,11,121031412
125041489,19,121031412
125041489,5,121031412
125041490,5,121031412
125041491,29,121031412
125041491,12,121031412
125041492,7,121031412
125041492,70,121031412
125041493,3,121031412
125041494,3,121031412
125041494,0,121031412
126011495,22,121031412
126011495,7,121031412
126011496,60,121031412
126021497,0,121031412
126021497,1,121031412
126021497,10,121031412
126021498,4,121031412
126021498,11,121031412
126021499,9,121031412
126021500,299,121031412
126021501,100,121031412
126021502,26,121031412
126021503,23,121031412
127021515,3,121031412
127021518,1,121031412
127021518,1,121031412
127021519,7,121031412
127021520,3,121031412
127021521,11,121031412
127031523,7,121031412
127031524,3,121031412
127031524,0,121031412
127031525,3,121031412
127031526,3,121031412
128021535,3,121031412
199999499,183,121031412
101011002,2,121041413
101011002,0,121041413
101011002,4,121041413
102011030,2,121041413
102011030,0,121041413
102011032,3,121041413
102021049,3,121041413
103011058,3,121041413
103021065,0,121041413
103021065,2,121041413
103021065,0,121041413
103021065,0,121041413
106031121,3,121041413
109011176,4,121041413
110011187,1,121041413
110011187,1,121041413
110011187,0,121041413
110011189,0,121041413
110011189,3,121041413
110031198,3,121041413
111021218,4,121041413
111031235,4,121041413
113031267,4,121041413
113031271,0,121041413
113031271,0,121041413
113031271,1,121041413
113031271,2,121041413
114021286,3,121041413
114021289,3,121041413
115011290,4,121041413
115011291,25,121041413
115011292,15,121041413
115011293,3,121041413
115011294,0,121041413
115011294,2,121041413
115011296,5,121041413
115041301,3,121041413
115041301,0,121041413
116011303,9,121041413
116011307,8,121041413
116011307,0,121041413
116011308,2,121041413
116011308,0,121041413
116031314,4,121041413
116031318,11,121041413
117011320,13,121041413
117011321,25,121041413
117011322,85,121041413
117011323,18,121041413
117011324,8,121041413
117011325,20,121041413
117011325,0,121041413
117011325,11,121041413
117021326,19,121041413
117021327,9,121041413
117021328,10,121041413
117021328,1,121041413
117031329,71,121041413
117031330,68,121041413
117031331,19,121041413
117031332,29,121041413
117031332,48,121041413
117031333,95,121041413
117031334,255,121041413
117031335,66,121041413
117031336,173,121041413
117031337,3135,121041413
117031338,53,121041413
118011339,4,121041413
118011340,10,121041413
118011341,39,121041413
118011343,37,121041413
118011345,28,121041413
118011345,22,121041413
118011346,15,121041413
118011347,7,121041413
118021348,6,121041413
118021349,33,121041413
118021350,11,121041413
118021351,11,121041413
118021352,43,121041413
119011353,11,121041413
119011355,2,121041413
119011355,0,121041413
119011356,12,121041413
119011357,6,121041413
119011357,1,121041413
119021362,2,121041413
119021362,0,121041413
119021364,3,121041413
119021364,0,121041413
119021366,2,121041413
119021366,4,121041413
119031368,8,121041413
119031370,0,121041413
119031370,3,121041413
119031372,3,121041413
119041375,4,121041413
119041378,7,121041413
119041378,7,121041413
119041380,4,121041413
120011383,8,121041413
120011384,57,121041413
120011386,3,121041413
120021387,27,121041413
120021388,24,121041413
120021389,28,121041413
120031390,5,121041413
120031391,1,121041413
120031391,7,121041413
120031392,3,121041413
120031393,0,121041413
120031393,2,121041413
120031393,0,121041413
120031395,4,121041413
120031396,11,121041413
120031397,0,121041413
120031397,0,121041413
120031397,5,121041413
121011398,234,121041413
121011399,4,121041413
121011399,0,121041413
121011399,11,121041413
121011400,145,121041413
121011401,13,121041413
121011401,13,121041413
121011401,425,121041413
121011402,143,121041413
121021403,3,121041413
121021404,3,121041413
121021405,22,121041413
121021406,5,121041413
121031407,28,121041413
121031408,34,121041413
121031408,0,121041413
121031409,28,121041413
121031410,7,121041413
121031411,10,121041413
121031412,17,121041413
121041413,1130,121041413
121041414,254,121041413
121041415,315,121041413
121041416,358,121041413
121041417,852,121041413
122011418,36,121041413
122011419,63,121041413
122021420,10,121041413
122021421,3,121041413
122021422,3,121041413
122021423,39,121041413
122031424,3,121041413
122031425,15,121041413
122031426,24,121041413
122031427,13,121041413
122031428,89,121041413
122031429,84,121041413
122031430,13,121041413
122031431,20,121041413
122031432,7,121041413
123021437,3,121041413
123021440,3,121041413
123021440,0,121041413
124031464,4,121041413
124041466,8,121041413
125011472,10,121041413
125011473,49,121041413
125011474,10,121041413
125011474,0,121041413
125021477,30,121041413
125031480,2,121041413
125031480,0,121041413
125031481,0,121041413
125031481,2,121041413
125031486,3,121041413
125031487,4,121041413
125041488,5,121041413
125041489,5,121041413
125041489,1,121041413
125041490,3,121041413
125041491,20,121041413
125041491,8,121041413
125041492,3,121041413
125041492,39,121041413
126011495,12,121041413
126011495,4,121041413
126011496,6,121041413
126021497,0,121041413
126021497,0,121041413
126021497,5,121041413
126021498,6,121041413
126021498,15,121041413
126021499,5,121041413
126021500,296,121041413
126021501,84,121041413
126021502,18,121041413
126021503,10,121041413
127021516,3,121041413
127021521,10,121041413
127031523,5,121041413
127031524,2,121041413
127031524,0,121041413
127031525,11,121041413
127031526,5,121041413
128011527,11,121041413
128011528,4,121041413
128021538,3,121041413
199999499,214,121041413
102011031,3,121041414
102011032,3,121041414
102021047,3,121041414
102021053,3,121041414
103031074,2,121041414
103031074,0,121041414
103031074,0,121041414
104011082,3,121041414
105021097,3,121041414
106011107,1,121041414
106011107,0,121041414
106011107,1,121041414
106031122,3,121041414
106031125,0,121041414
106031125,2,121041414
107031143,3,121041414
108041164,3,121041414
108041165,6,121041414
111031229,3,121041414
111031230,3,121041414
113021261,3,121041414
114011274,3,121041414
114011278,3,121041414
115011290,3,121041414
115011291,45,121041414
115011292,10,121041414
115011294,0,121041414
115011294,2,121041414
115011296,9,121041414
115021298,3,121041414
115041302,3,121041414
116011303,8,121041414
116011304,3,121041414
116011305,3,121041414
116011307,5,121041414
116011307,0,121041414
116011308,2,121041414
116011308,0,121041414
116031314,9,121041414
116031317,3,121041414
116031318,7,121041414
116031319,3,121041414
117011320,18,121041414
117011321,22,121041414
117011322,64,121041414
117011323,6,121041414
117011324,5,121041414
117011325,14,121041414
117011325,0,121041414
117011325,8,121041414
117021326,16,121041414
117021327,11,121041414
